Latitude,Longitude,mean_U,mean_V,Speed,unit_U,unit_V
18.1859,-67.3228,-0.079312,0.033392,0.086054744,-0.921645874,0.388032064
18.1859,-67.3042,-0.071904,0.00888,0.072450256,-0.992460259,0.122566854
18.1859,-67.2857,-0.051118211,-0.003929712,0.051269037,-0.99705815,-0.076648845
18.1859,-67.2671,-0.03014377,-0.008003195,0.031188107,-0.966514906,-0.256610476
18.1859,-67.2485,-0.019329073,-0.000782748,0.019344916,-0.999181049,-0.040462704
18.1859,-67.2299,0.006405751,0.001805112,0.006655229,0.962513968,0.271232116
18.1859,-67.2113,0.052803571,0.010357143,0.053809735,0.981301461,0.192477121
18.2039,-67.4715,-0.112111324,0.160537428,0.195809129,-0.572554125,0.819866924
18.2039,-67.4529,-0.094606365,0.155912898,0.182371039,-0.518757613,0.854921364
18.2039,-67.4343,-0.085688817,0.147730956,0.170783514,-0.501739393,0.865018833
18.2039,-67.4157,-0.07592233,0.118851133,0.141031174,-0.538337221,0.842729516
18.2039,-67.3971,-0.069360656,0.094639344,0.117335016,-0.591133473,0.806573751
18.2039,-67.3786,-0.068688525,0.065081967,0.094624394,-0.725907157,0.6877927
18.2039,-67.36,-0.064432,0.04584,0.079074574,-0.814825764,0.579705938
18.2039,-67.3414,-0.06264,0.03376,0.071158325,-0.880290537,0.474435002
18.2039,-67.3228,-0.052067308,0.023701923,0.057208266,-0.910136094,0.414309413
18.2039,-67.3042,-0.045504,0.00672,0.045997526,-0.989270593,0.146094813
18.2039,-67.2857,-0.032875399,-0.010079872,0.034385981,-0.956069833,-0.293139001
18.2039,-67.2671,-0.023003195,-0.013785942,0.026817889,-0.857755607,-0.5140577
18.2039,-67.2485,-0.003178914,-0.003482428,0.004715167,-0.674189029,-0.738558836
18.2039,-67.2299,0.004272,0.010208,0.01106586,0.386052251,0.922476915
18.2219,-67.8802,-0.070531561,-0.080033223,0.106677167,-0.661168305,-0.750237611
18.2219,-67.8245,-0.067400319,-0.105039872,0.124804558,-0.540046933,-0.841634903
18.2219,-67.7687,-0.066778309,-0.118899522,0.13636876,-0.489689201,-0.871897062
18.2219,-67.713,-0.075885167,-0.091339713,0.118749744,-0.639034365,-0.769178185
18.2219,-67.6573,-0.087304625,-0.041977671,0.096872197,-0.901235114,-0.433330439
18.2219,-67.6015,-0.095964912,0.022392344,0.09854279,-0.973840016,0.227234732
18.2219,-67.5458,-0.09539075,0.085629984,0.128186931,-0.744153471,0.668008692
18.2219,-67.49,-0.081196172,0.110223285,0.136901392,-0.593099685,0.805129036
18.2219,-67.4529,-0.090098361,0.175,0.196831691,-0.457743162,0.889084472
18.2219,-67.4343,-0.072565947,0.113565148,0.134769654,-0.538444267,0.842661125
18.2219,-67.4157,-0.057129964,0.133429603,0.14514576,-0.393604083,0.919280058
18.2219,-67.3971,-0.059707792,0.092126623,0.109783128,-0.543870386,0.839169234
18.2219,-67.3786,-0.054825911,0.048995951,0.073528795,-0.745638638,0.666350524
18.2219,-67.36,-0.040917874,0.031916264,0.051893356,-0.788499296,0.615035657
18.2219,-67.3414,-0.040896,0.025472,0.048179929,-0.84881818,0.528684876
18.2219,-67.3228,-0.041341853,0.007835463,0.042077824,-0.982509285,0.186213603
18.2219,-67.3042,-0.025432692,-0.00875,0.026895805,-0.945600703,-0.325329542
18.2219,-67.2857,-0.020766773,-0.023674121,0.031491632,-0.659437818,-0.751759113
18.2219,-67.2671,-0.035307263,-0.01094174,0.036963826,-0.95518419,-0.296012099
18.2219,-67.2485,-0.016964856,-0.006821086,0.018284791,-0.927812446,-0.373047001
18.2219,-67.2299,-0.006661342,0.009185304,0.011346509,-0.587082918,0.809526805
18.2219,-67.2113,-0.041371611,-0.00092504,0.041381951,-0.999750125,-0.022353704
18.2398,-67.49,-0.067805695,0.22438861,0.2344096,-0.289261597,0.957250087
18.2398,-67.4529,-0.064565916,0.151125402,0.164340028,-0.392880039,0.919589732
18.2398,-67.4343,-0.056302368,0.156065574,0.16591088,-0.33935308,0.940659071
18.2398,-67.4157,-0.049209677,0.103967742,0.115025579,-0.427815083,0.903866281
18.2398,-67.3971,-0.042077922,0.063814935,0.076438848,-0.550478235,0.834849515
18.2398,-67.3786,-0.034693548,0.053935484,0.06413017,-0.540986377,0.841031355
18.2398,-67.36,-0.023106796,0.03105178,0.038705776,-0.596985741,0.802251846
18.2398,-67.3414,-0.021744,0.011856,0.024766232,-0.877969631,0.478716333
18.2398,-67.3228,-0.020817308,-0.003413462,0.021095308,-0.9868217,-0.16181141
18.2398,-67.3042,-0.017424,-0.015232,0.023143241,-0.752876404,-0.658161925
18.2398,-67.2857,-0.030095847,-0.026964856,0.040408705,-0.744786216,-0.667303149
18.2398,-67.2671,-0.031086262,-0.024440895,0.039543811,-0.78612205,-0.618071293
18.2398,-67.2485,-0.041664,-0.008048,0.042434175,-0.981850127,-0.189658454
18.2398,-67.2299,-0.053273616,0.016710098,0.055832835,-0.954162822,0.299288002
18.2578,-67.4715,-0.054732577,0.160307942,0.169393893,-0.323108324,0.946361987
18.2578,-67.4343,-0.041794872,0.122837607,0.129753185,-0.322110566,0.946702056
18.2578,-67.4157,-0.039756888,0.095202593,0.10317046,-0.385351466,0.922769878
18.2578,-67.3971,-0.03586039,0.0625,0.072057044,-0.497666679,0.867368363
18.2578,-67.3786,-0.020324149,0.039675851,0.044578517,-0.455918017,0.890021776
18.2578,-67.36,-0.010803859,0.020546624,0.023213942,-0.465403871,0.885098433
18.2578,-67.3414,-0.008972713,0.004044944,0.009842314,-0.911646667,0.410974884
18.2578,-67.3228,-0.016016,-0.008448,0.018107484,-0.884496179,-0.466547435
18.2578,-67.3042,-0.025926518,-0.011373802,0.028311617,-0.915755435,-0.401736211
18.2578,-67.2857,-0.032364217,-0.023881789,0.040221666,-0.804646364,-0.593754351
18.2578,-67.2671,-0.047539936,-0.024392971,0.053432786,-0.889714725,-0.456516931
18.2578,-67.2485,-0.053814103,-0.007612179,0.05434982,-0.990143165,-0.140058965
18.2578,-67.2299,-0.063571429,0.014756098,0.065261543,-0.97410245,0.226107091
18.2758,-67.936,-0.086860841,-0.046569579,0.09855725,-0.881323714,-0.472512975
18.2758,-67.8802,-0.083228995,-0.07398682,0.111360295,-0.747384832,-0.664391386
18.2758,-67.8245,-0.083434505,-0.078897764,0.114831066,-0.726584781,-0.68707682
18.2758,-67.7687,-0.082971246,-0.072412141,0.110126045,-0.753420738,-0.657538738
18.2758,-67.713,-0.084561404,-0.031196172,0.090132303,-0.938191972,-0.346115333
18.2758,-67.6573,-0.091307815,0.019649123,0.0933981,-0.977619618,0.210380327
18.2758,-67.6015,-0.09030303,0.068867624,0.113566663,-0.79515439,0.606407039
18.2758,-67.5458,-0.085917065,0.087767145,0.12282025,-0.699535013,0.714598325
18.2758,-67.49,-0.069090909,0.081945774,0.107185183,-0.644593842,0.764525198
18.2758,-67.4529,-0.037195122,0.115853659,0.121678048,-0.305684737,0.952132786
18.2758,-67.4343,-0.041305872,0.084145486,0.093737068,-0.440656752,0.89767568
18.2758,-67.4157,-0.024042146,0.081168582,0.084654377,-0.284003574,0.958823221
18.2758,-67.3971,-0.021947195,0.053415842,0.057748866,-0.380045469,0.924967806
18.2758,-67.3786,-0.023165064,0.021418269,0.031549365,-0.734248181,0.678881144
18.2758,-67.36,-0.008086817,0.005514469,0.009788053,-0.826192591,0.563387791
18.2758,-67.3414,-0.008317308,-0.008461538,0.011864874,-0.701002601,-0.713158715
18.2758,-67.3228,-0.026666667,-0.009088729,0.028172968,-0.946533819,-0.322604602
18.2758,-67.3042,-0.032571885,-0.014472843,0.035642543,-0.913848509,-0.406055296
18.2758,-67.2857,-0.039936102,-0.011661342,0.041603836,-0.959913946,-0.280294872
18.2758,-67.2671,-0.044580336,-0.009040767,0.04548782,-0.980049941,-0.198751387
18.2758,-67.2485,-0.054772727,-0.008555195,0.055436838,-0.988020407,-0.154323282
18.2758,-67.2113,-0.045917065,0.002376396,0.045978518,-0.998663442,0.051684909
18.2938,-67.4343,-0.028389262,0.097986577,0.102016271,-0.278281705,0.960499502
18.2938,-67.4157,-0.015870968,0.074,0.075682809,-0.209703735,0.977764974
18.2938,-67.3971,-0.01246888,0.047448133,0.04905913,-0.254160227,0.967162127
18.2938,-67.3786,-0.007031802,0.02934629,0.030176994,-0.233018641,0.972472268
18.2938,-67.36,-0.014388254,-0.004584013,0.015100829,-0.952812212,-0.303560353
18.2938,-67.3414,-0.016195029,-0.027992352,0.032339615,-0.500779881,-0.865574671
18.2938,-67.3228,-0.021118314,-0.026077796,0.03355644,-0.629337161,-0.777132381
18.2938,-67.3042,-0.03688,-0.028272,0.046469779,-0.793634069,-0.608395401
18.2938,-67.2857,-0.043616,-0.008912,0.044517179,-0.979756608,-0.200192381
18.2938,-67.2671,-0.056300485,-0.007835218,0.056843075,-0.990454586,-0.137839447
18.2938,-67.2485,-0.05712605,-0.001630252,0.057149308,-0.999593045,-0.028526192
18.3118,-67.4157,0.04,0.165217391,0.169990548,0.235307201,0.971921047
18.3118,-67.3971,-0.006692607,0.058754864,0.059134804,-0.113175433,0.993575021
18.3118,-67.3786,-0.001510989,0.025796703,0.025840917,-0.058472732,0.998289006
18.3118,-67.36,-0.020187266,-0.02082397,0.029002818,-0.696044989,-0.717998171
18.3118,-67.3414,-0.025685131,-0.034110787,0.042699786,-0.601528329,-0.798851469
18.3118,-67.3228,-0.028656716,-0.041965174,0.050816171,-0.563929077,-0.825823223
18.3118,-67.3042,-0.019306723,-0.020882353,0.0284398,-0.678862823,-0.734265121
18.3118,-67.2857,-0.043464052,-0.022723312,0.049045619,-0.678862823,-0.734265121
18.3118,-67.2671,-0.053902439,-0.014417344,0.055797247,-0.678862823,-0.734265121
18.3297,-67.936,-0.085217391,-0.021521739,0.087893055,-0.678862823,-0.734265121
18.3297,-67.8802,-0.089463807,-0.081715818,0.121166198,-0.678862823,-0.734265121
18.3297,-67.8245,-0.101466905,-0.098318426,0.141287104,-0.678862823,-0.734265121
18.3297,-67.7687,-0.107979626,-0.084499151,0.137112021,-0.678862823,-0.734265121
18.3297,-67.713,-0.103977273,-0.051753247,0.116145046,-0.678862823,-0.734265121
18.3297,-67.6573,-0.104299517,-0.015088567,0.105385265,-0.678862823,-0.734265121
18.3297,-67.6015,-0.094497608,0.024322169,0.097577486,-0.678862823,-0.734265121
18.3297,-67.5458,-0.081483254,0.031275917,0.087279457,-0.678862823,-0.734265121
18.3297,-67.49,-0.057448166,0.041866029,0.071084852,-0.678862823,-0.734265121
18.3297,-67.4343,-0.037496013,0.024577352,0.044832993,-0.678862823,-0.734265121
18.3297,-67.4157,-0.125,-0.23,0.261772802,-0.678862823,-0.734265121
18.3297,-67.3786,-0.023338608,0.006439873,0.024210795,-0.678862823,-0.734265121
18.3297,-67.36,-0.085571429,-0.105285714,0.13567443,-0.678862823,-0.734265121
18.3297,-67.3414,-0.161111111,-0.1325,0.208597795,-0.678862823,-0.734265121
18.3297,-67.3228,-0.038232119,-0.019230769,0.042796231,-0.678862823,-0.734265121
18.3297,-67.3042,-0.021666667,0.013333333,0.025440563,-0.678862823,-0.734265121
18.3297,-67.2857,0.005862069,0.042068966,0.042475425,-0.678862823,-0.734265121
18.3297,-67.2671,-0.039266348,-0.016570973,0.042619751,-0.678862823,-0.734265121
18.3837,-67.8802,-0.072156863,0.050392157,0.088011262,-0.678862823,-0.734265121
18.3837,-67.8245,-0.111166667,-0.105833333,0.153488508,-0.678862823,-0.734265121
18.3837,-67.7687,-0.111493671,-0.087924051,0.141991117,-0.678862823,-0.734265121
18.3837,-67.713,-0.11787234,-0.073382979,0.138848659,-0.678862823,-0.734265121
18.3837,-67.6573,-0.129234136,-0.069715536,0.146839088,-0.678862823,-0.734265121
18.3837,-67.6015,-0.138371134,-0.077237113,0.158468112,-0.678862823,-0.734265121
18.3837,-67.5458,-0.123532934,-0.064610778,0.139409248,-0.678862823,-0.734265121
18.3837,-67.4343,-0.055849802,-0.006996047,0.056286278,-0.678862823,-0.734265121
18.3837,-67.3786,-0.03255814,0.000401691,0.032560617,-0.678862823,-0.734265121
18.3837,-67.3228,-0.002537594,0.009906015,0.010225875,-0.678862823,-0.734265121
18.3837,-67.2671,-0.033257732,-0.002268041,0.033334978,-0.678862823,-0.734265121
18.4376,-67.7687,-0.15027027,-0.172432432,0.228722753,-0.678862823,-0.734265121
18.4376,-67.713,-0.101578947,0.006973684,0.101818048,-0.678862823,-0.734265121
18.4376,-67.6573,-0.110481928,-0.06313253,0.127247683,-0.678862823,-0.734265121
18.4376,-67.6015,-0.005454545,0.129090909,0.129206095,-0.678862823,-0.734265121
18.4376,-67.5458,-0.092,-0.031714286,0.097312876,-0.678862823,-0.734265121
18.4376,-67.49,-0.226666667,-0.205,0.30561868,-0.678862823,-0.734265121
